topologies.jar
Input-Rate,AzureInsert_Sink_topo-throughput,AzureInsert_Sink_topo-latency,PublishBolt_Sink_topo-throughput,PublishBolt_Sink_topo-latency,backpressure
600,600.0,13.156666666666666,299.6666666666667,16.38222222222222,0
700,700.0,15.208571428571428,350.3333333333333,18.616552797622717,0
800,800.0,14.858333333333333,400.3333333333333,18.796254625462545,0
900,900.0,12.516296296296296,449.6666666666667,15.773333333333333,0
1000,1000.0,11.25,499.6666666666667,14.640599230346343,0
1100,1100.6666666666667,15.112121212121211,549.6666666666666,19.659433076558024,0

topologies.jar
Input-Rate,AzureInsert_Sink_topo-throughput,AzureInsert_Sink_topo-latency,PublishBolt_Sink_topo-throughput,PublishBolt_Sink_topo-latency,backpressure
600,600.0,12.766666666666667,300.0,15.658926455386633,0
700,700.0,13.15340364333653,349.6666666666667,16.483603603603605,0
800,799.3333333333334,13.335833333333333,400.0,17.119930888696913,0
900,900.0,13.457777777777778,449.6666666666667,17.032657434882957,0
1000,1000.0,11.760666666666667,500.3333333333333,14.865808849848946,0
1100,1100.0,12.670909090909092,550.0,16.355181661217443,0

topologies.jar
Input-Rate,MQTTPublishBolt_Sink_topo-throughput,MQTTPublishBolt_Sink_topo-latency,backpressure
200,133.33333333333334,7.932988837471597,0
400,266.8888888888889,7.871835113641809,0
600,399.77777777777777,8.07021470628694,0
800,533.7777777777778,7.4020769066762035,0
1000,666.2222222222223,6.793846234787441,0
1200,799.7777777777777,8.765014896131861,0

topologies.jar
Input-Rate,MQTTPublishTaskBolt_Sink_topo-throughput,MQTTPublishTaskBolt_Sink_topo-latency,backpressure
60,299.55555555555554,9.84643933869426,0
80,397.11111111111114,9.850142674911803,0
100,502.0,9.557667956986185,0
150,748.6666666666666,10.254260974871329,0
180,900.0,12.172041315649176,0
200,1002.2222222222223,9.998940588318401,0

topologies.jar
Input-Rate,MQTTPublishBolt_Sink_topo-throughput,MQTTPublishBolt_Sink_topo-latency,backpressure
30,60.0,8.7,0
40,80.0,8.208333333333334,0
50,100.0,7.8,0
60,120.0,9.9,0
70,140.0,12.242857142857142,0
80,160.0,10.808333333333334,0

topologies.jar
Input-Rate,AzureInsert_Sink_topo-throughput,AzureInsert_Sink_topo-latency,PublishBolt_Sink_topo-throughput,PublishBolt_Sink_topo-latency,backpressure
1200,1200.0,15.504444444444445,599.6666666666666,19.431092127795385,0
1300,1300.0,15.353333333333333,650.0,18.69056787954989,0
1350,1349.3333333333333,15.458765432098765,676.0,19.031999482049912,0
1400,1400.0,15.326190476190476,700.3333333333334,18.998112469943283,0
1450,1449.3333333333333,16.09705611775529,725.6666666666666,21.2133045442938,0
1500,1500.6666666666667,15.110222222222223,750.0,21.892000000000003,0

topologies.jar
Input-Rate,MQTTPublishBolt_Sink_topo-throughput,MQTTPublishBolt_Sink_topo-latency,backpressure
2200,1466.4444444444446,9.610796169427786,0
2201,1467.111111111111,10.184534152668315,0
2202,1466.6666666666667,10.134636719589357,0
2203,1466.4444444444446,11.976010867093093,0
2204,1466.888888888889,8.299162502160698,0
2205,1466.4444444444446,8.601142709545721,0

topologies.jar
Input-Rate,MQTTPublishTaskBolt_Sink_topo-throughput,MQTTPublishTaskBolt_Sink_topo-latency,backpressure
250,1246.6666666666667,11.630014817339841,0
300,1500.2222222222222,18.11303096263628,0
350,1750.2222222222222,14.72300653855539,0
400,2005.3333333333333,22.76025720114562,0
450,2250.4444444444443,25.547074444573436,0
500,2499.777777777778,24.366932688377222,0

topologies.jar
Input-Rate,MQTTPublishBolt_Sink_topo-throughput,MQTTPublishBolt_Sink_topo-latency,backpressure
90,179.33333333333334,12.333333333333334,0
100,200.0,11.903333333333334,0
110,220.0,14.372727272727273,0
120,240.0,20.54016620498615,0
130,260.0,18.382051282051282,0
140,280.0,19.11190476190476,0

topologies.jar
Input-Rate,AzureInsert_Sink_topo-throughput,AzureInsert_Sink_topo-latency,PublishBolt_Sink_topo-throughput,PublishBolt_Sink_topo-latency,backpressure
600,NaN,NaN,NaN,NaN,0
700,700.0,12.217142857142857,350.0,15.392512577793287,0
800,800.0,12.114166666666666,399.6666666666667,15.147518465329071,0
900,NaN,NaN,NaN,NaN,0
1000,1000.0,11.767333333333333,499.6666666666667,15.265896159317212,0
1100,1100.0,12.596969696969698,550.0,15.563030303030303,0

topologies.jar
Input-Rate,AzureInsert_Sink_topo-throughput,AzureInsert_Sink_topo-latency,PublishBolt_Sink_topo-throughput,PublishBolt_Sink_topo-latency,backpressure
600,600.0,12.658888888888889,300.0,15.748833327571987,0
700,700.0,12.342857142857143,350.0,15.932353496067106,0
800,798.6666666666666,12.699749791492911,400.0,16.40801286680963,0
900,900.0,12.952592592592593,450.3333333333333,16.138410886742754,0
1000,1000.0,11.702,500.0,16.391604027847904,0
1100,1100.0,12.15030303030303,550.0,15.577043442998695,0

